Available from: "http://www.isa.ulisboa.pt/proj/clipick/climaterequest_fast.php?ar=5&lat=38.7087&lon=-9.1849&mod=hisafe&fmt=csv&tspan=d&sd=01&sm=01&sy=1981&ed=31&em=12&ey=2010&dts=knmievaluation"
Day,Month,Year,tasmax,tasmin,hurs,evspsbl,rsds,pr,sfcWind,VPD,
12,4,2005,23.52,8.23,60.62,2.80,25.91,0.00,3.65,0.39891622337353017,
13,4,2005,19.92,8.26,73.30,2.15,25.69,0.00,3.90,0.29780609391811685,
14,4,2005,16.29,9.35,77.90,1.14,11.75,0.33,4.44,0.4095527878061713,
15,4,2005,15.62,7.22,67.32,1.55,17.96,0.02,5.68,0.4509219513741566,
16,4,2005,17.34,7.18,66.12,1.89,26.20,0.00,5.69,0.3036037642694278,
17,4,2005,16.88,7.22,76.83,1.63,25.27,0.09,3.88,0.3229686148106876,
18,4,2005,16.18,9.71,76.15,1.60,15.06,1.65,4.89,0.34724787278724434,
19,4,2005,16.70,9.66,74.77,1.22,14.22,0.00,3.41,0.2789134735041492,
20,4,2005,17.96,7.79,79.77,1.51,21.71,0.01,3.09,0.30981495939813186,
21,4,2005,18.68,8.55,78.45,1.56,26.21,0.00,3.25,0.28724348338988137,
22,4,2005,18.15,10.90,80.69,1.04,15.96,0.18,3.11,0.2863484450640177,
23,4,2005,17.17,11.54,80.42,1.04,16.39,0.47,3.94,0.3757026926755549,
24,4,2005,18.54,10.39,74.78,1.17,17.49,0.20,4.14,0.37014013646958666,
25,4,2005,18.90,9.61,75.03,1.21,19.45,0.00,3.71,0.39105148807374257,
26,4,2005,20.28,9.50,74.81,1.29,26.02,0.00,4.56,0.5245243166219586,
27,4,2005,23.65,9.71,70.21,1.34,28.26,0.00,4.57,0.5280549882146417,
28,4,2005,22.85,9.61,69.06,1.13,26.99,0.00,3.69,0.6121411521259419,
29,4,2005,25.92,10.27,68.35,1.06,23.49,0.00,2.58,0.2994178740633531,
30,4,2005,20.12,11.55,81.44,0.78,26.59,0.05,3.03,0.2903386981025613,
1,5,2005,19.78,13.73,82.69,0.70,13.97,0.77,4.40,0.4077877875437361,
2,5,2005,20.04,13.15,75.56,0.94,22.21,0.00,4.09,0.5647679546447708,
3,5,2005,21.08,12.59,66.88,1.07,25.54,0.00,3.94,0.5511641748012206,
4,5,2005,21.76,13.26,68.87,0.78,24.87,0.00,6.76,0.6911986721698826,
5,5,2005,23.73,13.06,63.33,0.87,28.94,0.00,7.78,1.082135275511009,
6,5,2005,27.28,13.37,49.61,1.01,28.83,0.00,4.73,0.4194983687340619,
7,5,2005,22.64,13.59,77.16,0.61,26.10,0.01,3.26,0.772681746588564,
8,5,2005,28.88,13.51,66.11,0.88,27.87,0.02,2.43,0.3586880273417723,
9,5,2005,19.79,14.06,78.79,0.51,25.47,0.02,4.11,0.4104566910927805,
10,5,2005,20.19,16.19,77.25,0.91,20.44,0.75,4.18,0.269524626307571,
11,5,2005,20.43,15.05,84.75,1.17,13.74,5.20,3.61,0.24757974447689501,
12,5,2005,17.99,14.95,84.86,2.03,10.34,12.89,4.58,0.41753581927298944,
13,5,2005,17.74,13.15,73.06,2.80,20.46,0.70,3.86,0.5104929266144231,
14,5,2005,18.22,13.24,67.63,2.68,21.15,0.00,3.35,0.5074853039892873,
15,5,2005,18.47,12.71,67.66,2.43,20.76,0.02,4.34,0.4648717849791517,
16,5,2005,18.22,12.11,69.70,1.97,19.38,0.44,4.78,0.5239158803388426,
17,5,2005,19.81,10.73,66.58,1.99,27.25,0.00,5.91,0.6317352242274306,
18,5,2005,24.47,10.30,65.56,1.93,30.00,0.00,5.10,0.7753451866234011,
19,5,2005,28.52,10.72,63.90,1.64,29.98,0.00,4.69,0.46279796250548944,
20,5,2005,22.50,12.45,74.06,0.91,28.77,0.01,5.05,0.5393419267371249,
21,5,2005,19.44,13.19,67.07,0.73,21.71,0.00,4.95,0.6003299171578927,
22,5,2005,18.99,11.60,61.39,0.70,19.26,0.00,4.81,0.7959842839149225,
23,5,2005,23.73,11.78,56.67,0.99,30.15,0.00,5.49,1.028526139670576,
24,5,2005,30.07,10.45,54.66,1.11,30.38,0.00,4.04,0.8583096594505533,
25,5,2005,27.90,13.43,60.95,0.83,29.90,0.00,4.32,0.6840483767331718,
26,5,2005,24.88,12.80,64.95,0.75,29.96,0.00,2.45,0.351745903318194,
27,5,2005,21.84,15.05,80.97,0.58,13.81,0.50,4.56,0.653089474127265,
28,5,2005,21.34,14.46,63.60,0.69,19.81,0.00,7.74,0.7154675656208378,
29,5,2005,22.41,14.53,61.55,0.72,29.75,0.00,9.77,0.8528263642752933,
30,5,2005,26.24,13.96,59.26,0.78,29.81,0.00,8.48,0.8249062451504483,
31,5,2005,26.54,17.20,63.46,0.71,23.08,0.03,4.52,1.5504372602526932,
1,6,2005,32.22,18.25,44.38,0.85,29.29,0.00,6.00,1.3465482766646117,
2,6,2005,32.45,16.98,51.00,0.72,30.05,0.00,6.41,0.7185980843346709,
3,6,2005,24.95,15.20,65.01,0.49,31.04,0.00,8.31,0.8940327667560477,
4,6,2005,27.22,14.50,59.15,0.61,31.66,0.00,7.90,1.346716404252423,
5,6,2005,32.78,15.31,50.21,0.78,31.60,0.00,5.50,1.397172694122584,
6,6,2005,32.69,17.22,49.79,0.74,31.40,0.00,3.46,0.9877918288038701,
7,6,2005,31.27,17.69,63.02,0.60,30.82,0.00,3.16,1.4897462060113371,
8,6,2005,34.75,19.48,52.04,0.72,30.33,0.00,4.50,1.0618962478325569,
9,6,2005,32.94,18.24,62.83,0.60,30.89,0.00,3.45,0.5914585177572123,
10,6,2005,25.89,17.34,73.32,0.51,30.53,0.02,3.59,0.6010522223320085,
11,6,2005,25.61,15.82,71.74,0.48,30.74,0.01,3.64,0.45815556635222277,
12,6,2005,21.18,17.65,76.24,0.71,17.00,0.85,4.25,0.47225925463692975,
13,6,2005,21.29,17.26,75.35,0.74,16.28,0.62,5.18,0.5622636384189705,
14,6,2005,22.70,17.20,71.85,1.32,24.19,0.90,4.50,0.5426690475629119,
15,6,2005,24.53,15.93,73.62,0.89,30.19,0.01,4.15,0.8913689840143384,
16,6,2005,29.25,18.17,64.60,0.66,30.40,0.00,6.95,1.3822398090974017,
17,6,2005,34.36,17.62,53.47,0.70,29.86,0.00,4.88,1.068184561274455,
18,6,2005,31.87,18.86,61.65,0.52,29.71,0.00,6.57,1.077165681255879,
19,6,2005,29.85,18.70,58.50,0.49,31.00,0.00,7.67,0.8340228667401437,
20,6,2005,26.48,17.49,63.21,0.43,31.85,0.00,8.26,0.9887881257392865,
21,6,2005,30.17,16.75,60.89,0.56,31.86,0.00,4.25,0.6211831657333771,
22,6,2005,26.74,16.05,72.01,0.46,31.44,0.02,2.54,0.6889647346198091,
23,6,2005,27.48,16.08,69.74,0.46,30.72,0.02,4.74,0.7065427699530473,
24,6,2005,24.87,16.69,66.59,0.39,30.83,0.00,6.34,0.6738643348838675,
25,6,2005,23.64,17.15,67.20,0.39,28.68,0.00,5.08,0.5510543064078306,
26,6,2005,22.07,17.39,72.00,0.36,21.78,0.06,3.71,0.4904781586221094,
27,6,2005,21.82,17.54,74.98,0.44,18.68,0.23,3.72,0.5098734111148819,
28,6,2005,21.98,18.05,74.44,0.74,24.71,0.53,4.98,0.6268750957778699,
29,6,2005,22.92,16.93,68.63,0.68,21.85,0.29,5.44,0.6258482039685369,
30,6,2005,23.34,16.06,68.47,0.48,25.51,0.01,6.08,0.9053652627839186,
1,7,2005,27.48,15.92,60.11,0.48,30.58,0.00,7.79,1.1500206747102963,
2,7,2005,32.04,17.58,57.99,0.52,30.94,0.00,6.77,0.748454406810573,
3,7,2005,26.97,17.36,67.42,0.36,30.74,0.00,7.78,0.9284617033358147,
4,7,2005,24.25,16.68,55.20,0.33,31.35,0.00,10.88,0.8035955289356191,
5,7,2005,27.09,16.35,64.43,0.38,30.31,0.00,8.17,0.715281686523594,
6,7,2005,23.90,16.01,64.57,0.32,27.17,0.00,8.73,0.9952687753927223,
7,7,2005,28.75,15.06,57.34,0.45,31.18,0.00,7.47,1.4219257362291433,
8,7,2005,32.70,15.62,47.54,0.55,31.02,0.00,4.69,2.005846567967171,
9,7,2005,34.63,19.58,35.27,0.54,31.01,0.00,3.97,1.3362890623447792,
10,7,2005,30.24,19.89,50.36,0.40,30.69,0.00,4.27,0.9780172278826891,
11,7,2005,30.82,18.92,63.67,0.42,29.64,0.00,3.71,1.4887549791789896,
12,7,2005,34.69,19.33,51.85,0.54,29.99,0.00,3.91,0.8591237038234969,
13,7,2005,31.37,19.11,68.78,0.39,29.83,0.03,3.29,0.44504276593247183,
14,7,2005,24.88,19.04,80.05,0.79,18.61,0.92,3.65,0.7265114708219056,
15,7,2005,24.31,19.46,67.19,0.65,29.38,0.00,3.70,0.7250580118766232,
16,7,2005,26.65,18.76,69.05,0.51,26.17,0.14,4.32,0.7605423275248333,
17,7,2005,26.15,17.16,65.85,0.39,29.37,0.00,5.20,0.7833458314497099,
18,7,2005,25.75,17.27,64.45,0.33,26.79,0.00,6.81,1.2942692685511865,
19,7,2005,33.69,16.37,54.47,0.50,30.57,0.00,4.37,0.9809548519992892,
20,7,2005,30.89,17.74,62.83,0.43,30.45,0.00,2.56,0.7787614855592051,
21,7,2005,29.45,16.47,68.26,0.48,29.95,0.15,4.35,0.6555450029692338,
22,7,2005,26.41,18.19,71.45,0.30,28.34,0.00,6.20,0.6978182680942913,
23,7,2005,26.71,18.19,69.90,0.31,27.96,0.01,6.75,0.6907017997747658,
24,7,2005,25.88,18.61,69.69,0.31,27.57,0.00,6.07,0.47819661387657386,
25,7,2005,24.29,19.11,78.21,0.30,17.49,0.14,3.98,0.3031996316591157,
26,7,2005,24.22,18.61,85.99,0.42,17.95,0.66,5.33,0.19597442724958714,
27,7,2005,23.35,19.05,90.80,1.60,13.61,4.31,5.76,0.2823131500398255,
28,7,2005,23.36,18.15,86.46,1.54,16.77,1.38,4.91,0.5701906335929177,
29,7,2005,25.45,17.67,74.10,2.04,23.18,0.09,3.98,0.7383259358593652,
30,7,2005,25.67,15.91,65.42,1.27,29.45,0.00,6.62,0.6540001847603427,
31,7,2005,25.57,17.09,70.03,0.63,29.27,0.00,6.89,0.63666455626833,
1,8,2005,27.12,17.74,72.64,0.43,27.42,0.00,6.53,1.1407924546607346,
2,8,2005,33.64,17.57,60.58,0.50,28.81,0.00,5.36,1.5239067746122847,
3,8,2005,34.18,20.07,50.49,0.45,28.33,0.00,3.48,1.8822303949877612,
4,8,2005,36.10,20.80,43.42,0.45,28.17,0.00,2.74,1.8905230461940323,
5,8,2005,36.34,22.05,44.83,0.46,27.55,0.00,3.15,1.9077844875694328,
6,8,2005,35.79,22.73,43.99,0.45,28.05,0.00,3.22,0.3876830642089055,
7,8,2005,24.71,18.99,82.51,0.39,19.83,0.31,4.00,0.5527986077509557,
8,8,2005,26.53,18.85,76.36,0.49,22.66,0.17,3.31,0.5457000749277325,
9,8,2005,23.48,19.66,74.86,0.28,19.78,0.06,3.89,0.5960822883391994,
10,8,2005,25.38,19.59,74.02,0.35,24.42,0.02,3.72,0.7000282699715301,
11,8,2005,26.20,18.73,69.67,0.35,25.29,0.06,5.04,0.634111657604693,
12,8,2005,28.41,18.61,74.34,0.32,23.95,0.01,4.54,0.5799489712250787,
13,8,2005,27.73,17.22,75.31,0.33,26.91,0.02,2.39,0.9340871394818355,
14,8,2005,30.54,18.88,64.95,0.35,27.03,0.00,3.75,0.7110663827757631,
15,8,2005,30.77,18.62,73.39,0.33,26.93,0.00,3.10,0.7192856799893776,
16,8,2005,30.44,18.67,72.81,0.33,26.33,0.02,3.95,0.9652614021831092,
17,8,2005,32.70,17.18,65.30,0.37,27.14,0.00,3.20,0.796344736422286,
18,8,2005,29.72,19.00,69.37,0.27,26.80,0.00,6.47,1.5983945455153457,
19,8,2005,36.58,18.52,50.96,0.41,26.25,0.00,5.51,2.6379078417508905,
20,8,2005,39.21,22.72,30.87,0.44,22.93,0.00,5.17,2.8036113529125064,
21,8,2005,38.99,23.77,27.26,0.43,24.99,0.00,4.91,1.8532578148192658,
22,8,2005,35.36,20.54,42.62,0.35,24.62,0.00,5.21,1.2776932838439017,
23,8,2005,33.76,18.97,57.07,0.31,24.67,0.00,5.46,1.5361405719315613,
24,8,2005,35.07,17.68,49.62,0.37,25.55,0.00,4.36,2.4205172031202373,
25,8,2005,40.64,19.67,36.80,0.41,21.84,0.01,3.96,0.8846243277079113,
26,8,2005,29.89,18.77,66.01,0.27,25.26,0.00,3.77,0.9977360086176392,
27,8,2005,31.66,17.32,62.90,0.29,25.23,0.00,5.60,1.6925701978591907,
28,8,2005,37.67,17.38,49.20,0.39,25.05,0.00,3.68,2.208269142450277,
29,8,2005,41.48,19.26,43.74,0.44,25.17,0.00,3.38,0.3928404625156121,
30,8,2005,23.69,18.72,81.60,0.32,19.13,0.26,4.66,0.6903028999421272,
31,8,2005,25.37,18.21,68.94,0.28,17.15,0.03,4.68,0.9198008402206126,
1,9,2005,29.62,17.06,63.14,0.29,24.07,0.00,7.10,1.0375892918388927,
2,9,2005,31.62,16.89,61.07,0.34,24.24,0.00,3.45,1.2258260679080022,
3,9,2005,31.49,17.43,54.24,0.31,23.65,0.00,3.16,1.1162970851169045,
4,9,2005,31.16,18.26,58.49,0.29,23.39,0.00,3.87,0.8047261199634461,
5,9,2005,26.36,18.05,64.79,0.20,22.96,0.00,6.56,0.7246739975477714,
6,9,2005,25.68,17.72,67.36,0.21,22.33,0.00,6.12,0.8052395413220288,
7,9,2005,29.51,18.08,68.24,0.26,22.37,0.00,5.37,0.7450917744665257,
8,9,2005,30.61,17.52,71.38,0.26,22.73,0.00,4.17,0.6175914428728031,
9,9,2005,24.93,17.50,71.37,0.19,14.24,0.04,5.07,0.8583050367449157,
10,9,2005,26.86,16.19,61.59,0.24,22.80,0.00,6.57,1.6591598069413398,
11,9,2005,32.18,16.33,38.37,0.32,20.02,0.00,4.65,1.9356255613996731,
12,9,2005,33.49,17.32,32.48,0.32,23.30,0.00,4.80,1.5091553429151479,
13,9,2005,30.64,15.65,40.11,0.28,22.73,0.00,3.78,2.391120215429069,
14,9,2005,37.63,17.88,28.65,0.33,22.12,0.00,3.32,1.8085375558145285,
15,9,2005,34.30,18.87,40.25,0.28,21.74,0.00,3.57,0.997564978661919,
16,9,2005,30.38,17.81,61.59,0.21,21.57,0.00,6.18,0.755784135293273,
17,9,2005,28.63,16.75,68.49,0.23,21.51,0.00,3.34,0.5303947060825207,
18,9,2005,26.91,16.89,76.64,0.22,19.15,0.04,2.73,1.041628596492944,
19,9,2005,31.58,18.01,61.64,0.29,19.91,0.00,1.40,0.6538399964569213,
20,9,2005,27.30,20.66,73.78,0.19,14.89,0.06,3.75,0.7045431665083743,
21,9,2005,27.26,20.50,71.61,0.25,16.95,0.03,3.34,0.4840222115400685,
22,9,2005,25.56,18.62,78.55,0.31,12.57,1.02,2.35,0.343440922290311,
23,9,2005,22.74,16.84,82.68,1.01,10.79,1.42,3.94,0.4262221080288118,
24,9,2005,24.29,16.57,79.41,0.83,17.95,0.04,4.19,0.5424613705517356,
25,9,2005,25.70,15.42,74.36,0.56,18.88,0.00,5.86,0.9298532884800688,
26,9,2005,30.31,15.76,62.74,0.48,20.00,0.00,5.74,0.748225931218031,
27,9,2005,29.43,15.44,68.90,0.29,19.54,0.00,5.75,0.5793043473290973,
28,9,2005,25.48,16.30,72.92,0.19,19.28,0.00,6.14,0.6925243408915951,
29,9,2005,27.27,14.01,68.12,0.25,19.32,0.00,1.87,1.2818537802589391,
30,9,2005,31.61,16.01,51.15,0.28,19.15,0.00,2.91,0.753356638172507,
1,10,2005,27.79,16.27,67.38,0.19,19.32,0.00,6.36,1.3696870942081283,
2,10,2005,31.25,15.29,46.48,0.27,19.38,0.00,5.24,1.5460611504194945,
3,10,2005,28.18,15.92,33.49,0.25,19.41,0.00,4.31,1.4209924363098727,
4,10,2005,29.59,15.13,40.94,0.24,19.04,0.00,3.40,1.1925697612364996,
5,10,2005,27.76,14.19,46.22,0.23,19.17,0.00,2.70,1.4860685863228928,
6,10,2005,30.50,14.95,40.01,0.27,18.36,0.00,2.25,0.9558237938275838,
7,10,2005,27.41,17.37,59.00,0.20,15.13,0.00,2.33,0.8745296242213592,
8,10,2005,28.59,18.64,64.84,0.28,15.73,0.14,2.81,0.5192427024346378,
9,10,2005,27.28,17.15,77.53,0.30,14.69,1.45,4.10,0.13233999157169674,
10,10,2005,22.13,16.79,93.19,0.93,3.69,8.44,5.55,0.1583177719868365,
11,10,2005,22.02,18.34,92.13,1.51,8.36,6.50,5.11,0.17984182474907517,
12,10,2005,18.96,14.05,89.08,1.58,8.03,8.30,5.47,0.49130273221907084,
13,10,2005,19.21,12.90,69.57,2.66,17.10,0.00,5.62,0.41162544215319974,
14,10,2005,20.14,10.57,73.95,1.94,17.10,0.01,2.60,0.34942812757751684,
15,10,2005,20.34,11.23,78.35,1.63,16.49,0.00,1.88,0.3159065756812802,
16,10,2005,19.89,12.15,80.53,1.11,10.79,0.00,2.34,0.2514015796775908,
17,10,2005,19.95,14.40,85.33,1.19,9.10,2.93,2.96,0.34668459370702664,
18,10,2005,19.45,13.31,78.90,1.55,12.52,2.45,1.74,0.36435279364602957,
19,10,2005,20.93,12.60,78.53,1.63,12.74,1.30,4.51,0.17678465205168115,
20,10,2005,18.75,13.10,88.94,0.98,4.09,12.97,3.78,0.10570391545735247,
21,10,2005,20.69,13.16,93.80,0.78,5.35,6.90,5.24,0.2114322763538221,
22,10,2005,20.06,15.16,87.93,0.93,5.32,2.88,3.00,0.2699238123381644,
23,10,2005,20.14,13.83,84.13,1.48,12.15,0.71,1.31,0.20844200619178288,
24,10,2005,20.19,12.11,87.27,1.47,13.65,0.09,1.67,0.22989255335642578,
25,10,2005,20.53,12.50,86.24,1.38,13.04,0.15,1.18,0.11914603949606772,
26,10,2005,20.82,12.77,92.98,0.81,5.42,2.27,6.50,0.11270241380298085,
27,10,2005,18.79,14.87,93.26,0.84,0.20,30.30,8.12,0.07488844194852251,
28,10,2005,18.62,14.80,95.49,0.81,3.69,9.98,4.82,0.1555848282176142,
29,10,2005,20.01,17.11,91.53,1.09,2.65,22.93,8.53,0.0895940290934445,
30,10,2005,18.95,15.33,94.73,0.92,2.84,35.55,4.60,0.2666681773164852,
31,10,2005,18.94,13.28,83.49,1.36,5.28,5.08,3.51,0.23556136434834563,
1,11,2005,20.18,15.61,86.75,1.14,6.87,0.52,3.55,0.36600726215791135,
2,11,2005,20.46,16.33,79.95,1.75,8.74,0.08,4.96,0.0643818746614695,
3,11,2005,18.64,12.51,95.90,0.34,0.47,29.56,2.22,0.29289462796334576,
4,11,2005,16.24,9.76,78.44,1.31,7.06,0.00,4.06,0.40374379278132944,
5,11,2005,16.89,8.26,69.90,1.79,13.58,0.01,3.81,0.32734130802337935,
6,11,2005,17.83,7.09,75.79,1.39,13.47,0.00,2.21,0.3105902241050267,
7,11,2005,18.64,7.12,77.71,1.32,13.21,0.00,1.82,0.1790253793400951,
8,11,2005,18.12,8.99,87.42,0.82,4.93,3.25,3.57,0.3526017356222084,
9,11,2005,16.25,9.69,74.01,1.77,12.35,0.05,4.55,0.39050054299624537,
10,11,2005,17.48,8.24,71.47,1.74,12.57,0.00,4.73,0.37371241984590453,
11,11,2005,18.45,7.51,73.21,1.74,12.35,0.00,4.97,0.19973949306862115,
12,11,2005,15.51,9.66,84.90,0.84,5.09,0.95,4.68,0.23066718451323975,
13,11,2005,13.38,8.49,80.74,1.53,9.72,3.47,6.05,0.25152908163354293,
14,11,2005,12.37,7.97,78.00,1.59,8.01,3.60,6.05,0.21399107480587687,
15,11,2005,13.09,7.30,81.41,1.42,9.90,1.83,4.19,0.22445324050124293,
16,11,2005,17.85,9.05,84.10,1.23,8.55,0.48,5.88,0.21940320950851433,
17,11,2005,17.13,8.04,83.70,1.01,11.76,0.00,1.63,0.11928308132941567,
18,11,2005,15.80,8.42,90.80,0.75,8.45,0.19,2.82,0.18637556009517198,
19,11,2005,17.44,12.56,87.68,1.40,9.04,21.65,5.65,0.0338849290878227,
20,11,2005,15.14,12.81,97.61,0.18,0.14,50.45,4.92,0.06575744822720364,
21,11,2005,16.50,13.06,95.58,0.80,2.87,24.23,6.49,0.08789666954245678,
22,11,2005,17.03,13.14,94.20,0.47,3.79,4.16,6.52,0.22814306713084087,
23,11,2005,18.50,12.21,85.30,0.98,5.00,0.05,4.93,0.345243047379181,
24,11,2005,17.12,8.37,74.53,1.54,7.59,0.93,6.59,0.34033535231539513,
25,11,2005,15.66,5.06,71.56,1.34,11.17,0.03,2.89,0.2574720477079572,
26,11,2005,12.86,6.70,77.12,1.52,9.63,2.13,4.13,0.1320167268446587,
27,11,2005,12.39,7.10,88.20,0.56,5.48,2.84,0.59,0.11661359188296605,
28,11,2005,13.46,7.32,90.00,0.75,6.20,5.77,1.21,0.18134861379248124,
29,11,2005,12.55,6.32,83.56,0.98,7.57,0.29,3.99,0.29153782597866074,
30,11,2005,12.24,4.33,71.97,1.07,10.60,0.00,2.34,0.10265062959371507,
1,12,2005,15.00,8.09,91.80,0.82,1.57,25.70,8.10,0.22635288654707342,
2,12,2005,16.77,13.39,85.04,1.55,5.90,9.08,8.63,0.2224012468136558,
3,12,2005,16.04,13.39,84.97,0.78,3.87,3.45,3.76,0.1543404062297602,
4,12,2005,16.46,12.79,89.54,0.61,2.42,1.59,4.21,0.24136985435799696,
5,12,2005,14.02,9.55,80.79,0.83,3.68,0.38,2.90,0.2530801634025991,
6,12,2005,13.93,6.35,78.14,1.19,9.65,0.05,3.02,0.23609236716205861,
7,12,2005,13.58,4.66,78.53,0.97,10.17,0.00,2.89,0.14356062823127091,
8,12,2005,16.47,5.61,88.49,0.68,9.33,0.00,2.86,0.21845084723913377,
9,12,2005,16.14,6.29,82.53,1.04,9.91,0.00,4.84,0.3089545689985197,
10,12,2005,16.07,6.66,75.43,1.29,10.26,0.00,5.15,0.2388439639458737,
11,12,2005,15.23,4.96,79.68,1.09,10.08,0.00,4.47,0.18399972812350374,
12,12,2005,13.67,2.97,82.69,0.77,10.21,0.00,3.21,0.20673921540256912,
13,12,2005,13.62,3.96,80.93,0.93,10.15,0.00,3.94,0.22071047027834023,
14,12,2005,12.08,2.86,77.92,0.98,9.70,0.00,4.58,0.19736315151346917,
15,12,2005,12.98,2.83,80.89,0.80,9.94,0.00,3.91,0.20858905128438832,
16,12,2005,12.54,2.39,79.27,0.84,10.06,0.00,3.54,0.17533122780441468,
17,12,2005,12.46,2.85,82.70,0.63,9.85,0.01,1.65,0.18059135572708107,
18,12,2005,14.32,4.00,83.78,0.74,9.73,0.00,3.68,0.1493641817639516,
19,12,2005,14.13,3.11,86.23,0.66,8.22,0.05,4.25,0.18989761472994937,
20,12,2005,14.10,4.20,82.88,0.86,8.97,0.00,4.74,0.20854040950502506,
21,12,2005,14.01,4.64,81.32,0.91,9.68,0.00,5.34,0.22927506737601433,
22,12,2005,13.67,3.96,78.89,0.93,9.87,0.00,5.01,0.17421007673921796,
23,12,2005,13.55,2.78,83.47,0.73,9.84,0.00,3.42,0.08440353811157753,
24,12,2005,13.49,5.46,92.44,0.20,2.32,4.84,4.58,0.049232254132446585,
25,12,2005,13.48,10.96,96.16,0.29,1.11,6.29,6.55,0.20035121977649384,
26,12,2005,15.47,12.57,85.92,0.78,2.92,13.99,4.70,0.15035475113258956,
27,12,2005,14.63,8.37,87.92,0.68,6.37,2.91,2.13,0.1370468393900004,
28,12,2005,14.32,6.45,88.35,0.86,8.69,0.20,4.27,0.32189732181850994,
29,12,2005,10.62,2.86,66.04,1.28,10.08,0.00,2.96,0.18336139767861315,
30,12,2005,12.54,3.32,82.15,0.40,4.49,0.77,1.84,0.13398160964768202,
31,12,2005,15.65,9.79,89.95,0.60,3.69,1.78,4.07,0.20781288885175608,
1,1,2006,14.53,7.79,83.01,0.82,6.18,0.20,3.83,0.19260966680919778,
2,1,2006,13.97,5.59,83.09,0.86,9.90,0.00,3.77,0.15120906574739867,
3,1,2006,13.62,4.05,86.08,0.75,9.75,0.01,2.93,0.17195503544395696,
4,1,2006,13.76,3.47,84.05,0.76,10.06,0.00,3.05,0.11394801245003738,
5,1,2006,14.69,5.04,90.13,0.71,8.86,0.05,2.81,0.08744773843383236,
6,1,2006,12.76,6.79,92.22,0.70,4.53,10.22,4.41,0.206393778242558,
7,1,2006,13.00,5.21,81.08,1.06,9.99,0.00,4.26,0.21119105593421061,
8,1,2006,12.71,5.25,80.46,0.86,9.27,0.00,2.11,0.2006266699858813,
9,1,2006,13.76,5.36,82.16,0.92,10.11,0.00,2.98,0.16860031662572117,
10,1,2006,13.34,2.85,83.90,0.73,10.40,0.00,1.86,0.1472448643625166,
11,1,2006,13.14,3.00,85.88,0.75,10.49,0.00,2.95,0.12953083187470826,
12,1,2006,13.12,2.30,87.38,0.61,8.29,1.30,2.22,0.051901431080047855,
13,1,2006,14.42,6.71,95.63,0.33,3.42,5.16,2.53,0.1866501471602513,
14,1,2006,13.39,6.90,83.79,0.78,7.44,0.52,1.57,0.10938638741401885,
15,1,2006,12.76,7.83,90.52,0.41,0.57,17.43,3.55,0.18741026275468364,
16,1,2006,13.13,5.91,83.18,1.19,9.50,0.10,4.49,0.1633913295000733,
17,1,2006,12.16,7.41,85.40,0.47,3.44,0.01,2.62,0.12334896817861551,
18,1,2006,14.89,6.78,89.80,0.77,8.18,0.19,3.11,0.16266036164183695,
19,1,2006,15.19,5.19,86.21,0.92,10.62,0.04,2.89,0.13520535618868146,
20,1,2006,14.65,5.65,88.43,0.85,10.90,0.00,3.02,0.0721621709173208,
21,1,2006,13.67,5.14,93.53,0.68,9.50,0.20,1.87,0.16523102997817785,
22,1,2006,14.53,9.35,87.00,0.88,9.17,0.23,1.47,0.1772090059954774,
23,1,2006,15.25,6.87,85.56,0.69,6.50,0.00,2.61,0.1719472589247273,
24,1,2006,14.64,9.29,86.50,0.72,6.85,0.08,2.70,0.19202280604060507,
25,1,2006,16.13,9.37,85.68,1.13,8.34,1.29,4.64,0.13882201644135606,
26,1,2006,14.77,10.89,89.58,0.67,4.58,1.80,3.59,0.04260422711339351,
27,1,2006,13.84,11.60,96.77,0.47,1.29,10.91,6.23,0.17888277270665354,
28,1,2006,15.79,10.33,86.82,1.00,6.22,0.38,6.44,0.25337412754355193,
29,1,2006,17.54,8.32,81.56,1.30,12.11,0.00,4.20,0.20317938434868155,
30,1,2006,16.70,8.89,84.97,1.02,9.90,0.19,3.00,0.16324009936667583,
31,1,2006,16.19,5.94,86.87,0.97,11.08,0.06,1.63,0.05121020257459463,
1,2,2006,13.36,8.02,95.67,0.23,2.18,2.32,2.11,0.12795167559274567,
2,2,2006,14.75,7.68,89.59,1.01,8.29,18.72,4.65,0.13576680738723734,
3,2,2006,13.37,7.07,88.25,0.97,8.18,3.66,2.93,0.18334782271831496,
4,2,2006,15.50,6.42,85.04,1.07,12.82,0.05,1.66,0.28833332201805095,
5,2,2006,15.12,5.24,75.52,1.53,14.05,0.03,2.92,0.2953804663103897,
6,2,2006,15.07,2.98,73.65,1.32,14.24,0.00,2.61,0.2858822886113085,
7,2,2006,16.42,2.73,75.67,1.41,14.52,0.00,3.30,0.1904319945631796,
8,2,2006,16.46,4.24,84.29,1.06,12.69,0.00,2.04,0.2580147517650764,
9,2,2006,15.27,6.64,78.88,0.85,5.22,0.00,3.53,0.27633676950757535,
10,2,2006,18.82,8.54,80.87,1.20,9.60,0.13,3.30,0.31026393335019087,
11,2,2006,20.28,8.52,79.61,1.46,13.54,0.00,3.18,0.20356934765207302,
12,2,2006,17.53,6.78,84.68,1.38,14.64,0.01,2.84,0.1553085686168656,
